id,year,text,ciarfn,company,ciarfn2
481312,1911,VAN DYK PBOPKIETARY Berlin Committer.,Van Dyk Pbopkietary,VAN DYK PBOPKIETARY,Van Dyk Proprietary Mines Limited
419105,1910,VAN DYK PRO PRTETaWHWNEIT TjMTTED.,Van Dyk Proprietary Mines Limited,VAN DYK PRO PRTETAWHWNEIT TJMTTED,Van Dyk Proprietary Mines Limited
1154319,1923,"VAN DYK PROPRIETARY MINES ,",Van Dyk Proprietary Misjes Limited,VAN DYK PROPRIETARY MINES LIMITED,Van Dyk Proprietary Mines Limited
1029514,1920,"VAN DYKD PROPRIETARY MINES. LTD. I. irectors Qualification. 100 shares . Newhouse, Chairman. I R. des Clayes. | W. R. Crowhurst. I J. Friedlander. | V. J. Ronketti.",Van Dykd Proprietary Mines Limited,VAN DYKD PROPRIETARY MINES LIMITED,Van Dyk Proprietary Mines Limited
362979,1909,VAN DYlT OPRIETARY MINESr LIMITED7,Van Dylt Oprietary Minesl Limited,VAN DYLT OPRIETARY MINESL LIMITED,Van Dyk Proprietary Mines Limited
644340,1913,VAN EMDEN DUTCH GUIANA GOLD MINES.,Van Emden Dutch Guiana Gold,VAN EMDEN DUTCH GUIANA GOLD,Van Emden Dutch Guiana Gold
481434,1911,VAN ETN GOLD oontinued.,Van Etn Gold,VAN ETN GOLD,Van Der Ven Gold Mining
542578,1912,VAN EYH DEEP,Van Eyh Deep,VAN EYH DEEP,Van Eyh Deep
542640,1912,VAN EYN OOLD.,Van Eyn Oold,VAN EYN OOLD,Van Eyn Oold
387247,1909,VAN HOI MINING,Van Hoi Mining,VAN HOI MINING,Van Hoi Mining
570921,1912,VAN KOI MINING.,Van Koi Mining,VAN KOI MINING,Van Hoi Mining
159736,1893,VAN KYN ESTATE AND GOLD,Van Kyn Estate And Gold,VAN KYN ESTATE AND GOLD,Van Kyn Estate And Gold
274553,1903,VAN MINES. LIMITED.,Van Mines Limited,VAN MINES LIMITED,Van Mines Limited
24387,1887,"VAN MINING COMPANY, LIMITED.",Van Mining Company Limited,VAN MINING COMPANY LIMITED,Van Roi Mining Company Limited
387245,1909,"VAN RO I M I NIN G C OMPAlTY,- Li Ml TE D Directors Qualification, 100 preference Lord shares . ConsultEirnngestEnHagminiletoenr,s Chairman. | A. B. Dealtry. f P. C. D. Haggard. I H. W. Morrison. and Managers Alox. Hill at Stewart, i, Broad St. place, E.C.",Van Nin Ompalty,VAN NIN OMPALTY,Van Roi Mining Company Limited
602358,1913,VAN nYN DEiPIooniinned. London Secretaries and Omen Johannesburg Consolidated Investment,Van Nyn Deipiio,VAN NYN DEIPIIO,Van Roi Mining Company Limited
508627,1911,"creditors £271. VAN ROf Ml N I N G CO M PA N Y7 LIMITED. Directors Qualification, 100 preference shares . ConLsourdltiEnrgnestEnHgaminiletoenr,s Chairman, j A. B. Doaltrv. F F. C. D. Haggard. H. W. Morrison. and Managers Alex. Hill ft Ptpwnri. . Hmad St. Place, t.C.",Van Rof Limited,VAN ROF LIMITED,Van Roi Mining Company Limited
950189,1918,"VAN ROI MlNl-NG CO., LTD.",Van Roi Limited,VAN ROI LIMITED,Van Roi Mining Company Limited
950202,1918,VAN ROI MINING .,Van Roi Mining Company Limited,VAN ROI MINING,Van Roi Mining Company Limited
988370,1919,VAN ROI MINING CO.. LTD.,Van Roi Mining Limited,VAN ROI MINING LIMITED,Van Roi Mining Company Limited
1071120,1921,VAN ROI MINING,Van Roi Miningtcot Limited,VAN ROI MINING LIMITED,Van Roi Mining Company Limited
58183,1888,VAN ROOYEN GOLD MINING COMPANY.,Van Rooyen Gold Mining Company,VAN ROOYEN GOLD MINING COMPANY,Van Rooyen Gold Mining Company
950226,1918,"VAN RYDN DEEP, LTD.",Van Rydn Deep Limited,VAN RYDN DEEP LIMITED,Van Rydn Deep Limited
825435,1916,VAN RYIN GOLD MINES,Van Ryin Gold Mines,VAN RYIN GOLD MINES,Van Ryin Gold Mines
950265,1918,VAN RYN DEEP,Van Ryn Deep Limited,VAN RYN DEEP,Van Rydn Deep Limited
159723,1893,"VAN RYN ESTATE AND GOLD MINING COMPANY,",Van Ryn Estate And Gold,VAN RYN ESTATE AND GOLD,Van Ryn Estate And Gold
542613,1912,"VAN RYN EXPLORATION SYNDICATE, LIMITED.",Van Ryn Exploration Syndicate Limited,VAN RYN EXPLORATION SYNDICATE LIMITED,Van Ryn Exploration Syndicate Limited
224341,1895,"VAN RYN GOLD MINES ESTATE, LIMITED.",Van Ryn Gold Mines Estate,VAN RYN GOLD MINES ESTATE,Van Ryn Gold Mining Company
1071242,1921,VAN RYN GOLD MiTTES contmued. i i,Van Ryn Gold Mining Company,VAN RYN GOLD MINES ESTATE,Van Ryn Gold Mining Company
224388,1895,"VAN RYN WEST MINING COMPANY, LIMITED.",Van Ryn West Mining Company,VAN RYN WEST MINING COMPANY,Van Ryn West Mining Company
92143,1889,"VAN DE VEN GOLD MINING COMPANY, LIMITED.",Van Ven Gold Mining Company,VAN VEN GOLD MINING COMPANY,Van Ven Gold Mining Company
58197,1888,VAN WYK S LUIPAARD VLEI GOLD MINING,Van Wyk Luipaards Vlei Gold,VAN WYK LUIPAARD VLEI GOLD,Van Wyk Luipaards Vlei Gold
274561,1903,"VANADIUM COMPANY, LIMITED.",Vanadium Company Limited,VANADIUM COMPANY LIMITED,Vanadium Company Limited
330429,1908,"VANCOUVER COPPER COMPANY, LIMITED. J. Directors. Proctor, Chairman. | B. H. Harland, F.I.C. | C. Ronalds . | P. O. Wilson, M.I.C.E. K. H. Parry.",Vancouver Copper Company Limited,VANCOUVER COPPER COMPANY LIMITED,Vancouver Copper Company Limited
274573,1903,VANCOUVER ISLAND MINING AND DEVELOPMENT,Vancouver Smelting Company Limited,VANCOUVER ISLAND MINING AND DEVELOPMENT,Vancouver Smelting Company Limited
447107,1910,"VANCOUVERnS AND DEVELOPMENT COMPANY, LIMITED.",Vancouverns And Development Company Limited,VANCOUVERNS AND DEVELOPMENT COMPANY LIMITED,Vancouverns And Development Company Limited
508663,1911,"VAR MINES, LIMITED. Directors Qualification, except first, 100 ordinary or 20 deferred shares . H. C. Kmbletoo. | F. R. S. Balfour. | A. F. Nionl. Secretary and Offices E. G. Crake, Pinner s Ha l, Austin Friars, E.C.",Var Mines Limited,VAR MINES LIMITED,Var Mines Limited
447122,1910,"£1,156; creditors £1,098. Transfer form, common ; fee, 2s. 6d. VAR MINESr LIMITED.",Var Minesr Limited,VAR MINESR LIMITED,Var Mines Limited
1071256,1921,"VAR OIL AND COAL. CO., LTD. Directors Qualification, 000 shares .",Var Oil And Coal Limited,VAR OIL AND COAL LIMITED,Var Oil And Coal Limited
24430,1887,"VARALDSO MINING COMPANY, LIMITED",Varaldso Mining Company Limited,VARALDSO MINING COMPANY LIMITED,Varaldso Mining Company Limited
1154478,1923,"VARCOES CHINA CLAYS, LTD.",Varcoes China Clays Limited,VARCOES CHINA CLAYS LIMITED,Varcoes China Clays Limited
1029705,1920,"VARIA bYND., LTD.",Varia Bynd Limited,VARIA BYND LIMITED,Varia Bynd Limited
274581,1903,"VARIA SYNDICATE, LIMITED.",Varia Syndicate Limited,VARIA SYNDICATE LIMITED,Varia Syndicate Limited
274592,1903,"VARTEG COLLIERY COMPANY, LIMITED.",Varteg Collierytqompany Limited,VARTEG COLLIERY COMPANY LIMITED,Varteg Colliery Company Limited
274601,1903,"VARTEG DEEP BLACK VEIN COLLIERIES, LIMITED.",Varteg Deep Black collieries Limited,VARTEG DEEP BLACK VEIN COLLIERIES,Varteg Deep Black Collieries Limited
330473,1908,"VARTEG DE E P B LACK VE IN COLLIERIES, LI MITED .",Varteg Lack Collieries Mited,VARTEG LACK COLLIERIES MITED,Varteg Lack Collieries Mited
481938,1911,VBTHEID NATAL RAILWAY COAL.,Vbtheid Natal Railway Coal,VBTHEID NATAL RAILWAY COAL,Vbtheid Natal Railway Coal
126714,1891,"VELDT EXPLORATION SYNDICATE, LIMITED.",Veldt Exploration Syndicate Limited,VELDT EXPLORATION SYNDICATE LIMITED,Veldt Exploration Syndicate Limited
178632,1894,"bit at the 31st December, 1891, being £341 lis. 4d. ; balance of purchase money he to vendors, £2,674 ; cash balances, £340 18s. 6d. ; unpaid calls, £457 13s. Transfer form common ; fee 2s. 6d. per deed. Some of the shares are to bearer. VELINFRAN COLLIERY COMPANY, LIMITED. Secretary. Offices. James A. Lewis. 10, York Place, Swansea. This company was registered on the 9th June, 1892, to carry on the business of xilliery proprietors in Wales. The authorised capital is £3,000, in 3,000 shares of £1 each, of whioh 207 have en issued and fully paid up. VENEZUELAN MINES, LIMITED. Liquidators. Offices. John Cockbum Francis Lee. | Pandoly G. 8echiari. Dashwood House, New Broad St., E.C. This company was registered on the 16th May, 1888, with a capital of £2,000,000, for the purpose of acquiring and working gold, silver, and other mining properties, in any part of the world. By an agreement dated the 4th December, 1891, the reropany took over the assets and undertaking of the Venezuelan Austin Gold Mining Company, Limited. By a resolution passed on the 15th July, 1891, the capital was reduced to £450,000 by cancelling 1,550,000 shares. Shareholders in the Venezuelan Austin Company were offered ten fully-paid £1 shares in this company in exchange for each fully-paid £10 preference share, and one £1 share, credited with 18s. as paid, in exchange for every three ordinary shares. A. call of 9d. per ihare was made on the partly paid-np shares, making them 18s. 9d. paid. The company is now being wound up voluntarily, by a resolution passed on the 1st and confirmed on the 22nd June, 1893. In December, 1893, the liquidators made a call of Is. 3d. per share on the shares not fully paid up. 382 THE MIN1NQ . VICTORIA AND ALTAMIRA, LIMITED. Directors. T. H. Watson, Chairman. | L. C. Alexander. | J. Orlando Law. Mining Superintendent. Solicitors. J. Nicholls. Chave and Chave. Secretary. Offices. Robert Larchin. Broad Street Avenue, E.C. This company was registered on the 1st June, 1893, to take over the amalgamated undertakings of Aaron s Reefs, Limited, and Altamira, Limited. The properties consist of mining concessions in Venezuela, about 1,500 acres in extent. A.moir a Rkifs, Limitid, was registered on the 16th January, 1890, with a capital of £200,000, in fis. shares, to acquire the concession in Venezuela Victoria, forming part of the",Velinfran Colliery Company Limited Venezuelan,VELINFRAN COLLIERY COMPANY LIMITED VENEZUELAN,Velinfran Colliery Company Limited Venezuelan
274613,1903,"VELVET ROSSLAND MINE, LIMITED.",Velvet Rossland Mine Limited,VELVET ROSSLAND MINE LIMITED,Velvet Rossland Mine Limited
644420,1913,VEN EZUELAN DEYELiOEM E1111 COMPANYI LTD.,Ven Ezuelan Deyelioem Companyi Limited,VEN EZUELAN DEYELIOEM COMPANYI LIMITED,Venezuelan Development Company Limited
602590,1913,"£111 two classes. The statutory report was ds ted 11am 11 tgb,1 912, VEN FERSDORP PROPRIETARY COMPANY, LIMITED. Directors Qualification, £250 .",Ven Fersdorp Proprietary Company Limited,VEN FERSDORP PROPRIETARY COMPANY LIMITED,Ven Fersdorp Proprietary Company Limited
387293,1909,"VENDING SYNDICATE, LIMITED. Directors H. Le Marchmt; Secretary L. H. Webber j S. B. Quin. and Offloes J. M. Morton, 25, Old Broad Street, E.C.",Vending Syndicatei Limited,VENDING SYNDICATE LIMITED,Vending Syndicate Limited
274639,1903,VENEZ SYNDICATE. LIMITED.,Venez Syndicate Limited,VENEZ SYNDICATE LIMITED,Venez Syndicate Limited
114937,1891,VENEZUELA AUSTIN GOLD,Venezuela Finance Syndicate Limited,VENEZUELA AUSTIN GOLD,Venezuela Finance Syndicate Limited
24446,1887,"VENEZUELA-PANAMA GOLD Continued,",Venezuela Panama Gold Mine Limited,VENEZUELA PANAMA GOLD MINE,Venezuela Panama Gold Mine Limited
24456,1887,"VENEZUELAN AUSTIN GOLD MINING CO.,",Venezuelan Austin Gold Mining Company,VENEZUELAN AUSTIN GOLD MINING,Venezuelan Austin Gold Mining Company
50475,1888,VENEZUELAN AUSTIN GOLD,Venezuelan Copper Company Limited,VENEZUELAN COPPER COMPANY LIMITED,Venezuelan Copper Company Limited
79646,1889,"VENEZUELAN COPPER COMPANY, LIMITED.",Venezuelan Gold Mining Company Limited,VENEZUELAN COPPER COMPANY LIMITED,Venezuelan Gold Mining Company Limited
114997,1891,VENTAITAS SILVEB AND GOLD.,Ventaitas Silveb And Gold,VENTAITAS SILVEB AND GOLD,Ventanas Silver And Gold Mines
330497,1908,"VENTANAS MINING AND EXPLORATION CO., LTD.",Ventanas Mlnlngland Exploration Limited,VENTANAS MINING AND EXPLORATION LIMITED,Ventanas Miningand Exploration Limited
114990,1891,"VENTANAS SILVER AND GOLD MINES, LIMITED.",Ventanas Silver And Gold Mines,VENTANAS SILVER AND GOLD MINES,Ventanas Silver And Gold Mines
542681,1912,"VENTERS D O R P P ROPRIETARY CO MPANY, LIMIT E1 7",Venters Roprietary Mpany Limit,VENTERS ROPRIETARY MPANY LIMIT,Venters Roprietary Company Limit
58202,1888,VENTERSBURG GOLD MINING COMPANY.,Ventersburg Gold Mining Company,VENTERSBURG GOLD MINING COMPANY,Ventersburg Gold Mining Company
363135,1909,VENTERSDOR PROPRIETARY COMPANY. LIMITED.,Ventersdorp Proprietary Companyi Limited,VENTERSDOR PROPRIETARY COMPANY LIMITED,Ventersdorp Proprietary Company Limited
644443,1913,"VENTURE ,jlRUSI. LIMITED. Directors Qualification, 500 shares .",Venture Jlrusi Limited,VENTURE JLRUSI LIMITED,Venture Jlrusi Limited
209722,1895,"VENTURE MINING SYNDICATE, LIMITED.",Venture Mining Syndicate Limited,VENTURE MINING SYNDICATE LIMITED,Venture Mining Syndicate Limited
757900,1915,"Eldon Street, E.C., and D. B. Schuitema, 6, Mount Park Road, Ealing, W. VENTUR TRUST, LIMITED. Directors Qualification, A. A. 600 shares . Baumarrn, Chairman. | E. L. Heinemann. l Col. Sir H. Melliss, K.C.S.I.,",Venture Trust Limited,VENTUR TRUST LIMITED,Venture Trust Limited
92219,1889,VERA CONSOLIDATED GOLD MINING COMPANY.,Vera Consolidated Gold Mining Company,VERA CONSOLIDATED GOLD MINING COMPANY,Vera Consolidated Gold Mining Company
58206,1888,VERA GOLD MINING COMPANY.,Vera Gold Mining Company,VERA GOLD MINING COMPANY,Vera Gold Mining Company
274644,1903,"VERAGUAS MINING COMPANY, LIMITED.",Veraguas Mining Comtpany Limited,VERAGUAS MINING COMPANY LIMITED,Veraguas Mining Comtpany Limited
1029734,1920,"VERAGUAS SYND., LTD. J. Directors. G. C. Minehin, Chaimtm, | L. N. M. Jackson | A. H, Verrill. Secretary and Ofllces T. J. Worley, 4, stone Buildings, Lincoln s Inn, W.C. 2.",Veraguas Syndicate Limited,VERAGUAS SYNDICATE LIMITED,Veraguas Syndicate Limited
24488,1887,"VERDAL NICKEL MINING COMPANY,",Verdal Nickel Mining Company Limited,VERDAL NICKEL MINING COMPANY,Verdal Nickel Mining Company Limited
387322,1909,"VEREDAS LEAD JOINING COMPANY, LIM7fED7 ManagerD irectors Qualification, 3d0 G. Gougoltz; J. Lecarmo ; J. A, Burton. SeCc.rHeutaberryt, Veredas, Ciudad Real, Spain. | Auditors C. F. Kemp, Sons A Co. and Offices S. Gorringe. , Laurence Ponntney Hill, E.C. This company was registered October 15th, 1907, to acquire from the Veredas",Veredas Lead Mining Company Limited,VEREDAS LEAD JOINING COMPANY LIM,Veredas Lead Mining Company Limited
988534,1919,vEREEN |G|NG ÃƒÆ Ã Â STATE T LTD.,Vereen Ã Æ Ã Â,VEREEN Ã Æ Ã Â,Vergelegen Gold Estates Limited
1113377,1922,"VEREENIGI NG ESTATES, LTD. Directors Qualification, £200 .",Vereenigi Estates Limited,VEREENIGI ESTATES LIMITED,Vergelegen Gold Estates Limited
1029744,1920,"VEREENIGING EST ATES, LTD. I. Directors Qualification, £200 . Lewis, Chairman and Managing. | O. B. Kingston. | G. R Lewis. I E. S. Marcus.",Vereeniging Est Ates Limited,VEREENIGING EST ATES LIMITED,Vergelegen Gold Estates Limited
481506,1911,"VERGELEGEN GOLD ESTATES, LIMITED.",Vergelegen Gold Estates Limited,VERGELEGEN GOLD ESTATES LIMITED,Vergelegen Gold Estates Limited
387327,1909,"accounts to October 31st, 1908, were submitted December 30th, 1908. VERM I LION FORKCSOMPMAINNYI,NGLIMIATEND.Dn WL PlVIEN T",Verm Lion Forks company limited development,VERM LION FORKCSOMPMAINNYI NGLIMIATEND PLVIEN,Verm Lion Forks Company Limited Development
24496,1887,"VERMONT MINE SYNDICATE COMPANY,",Vermont Mine Syndicate Company Limited,VERMONT MINE SYNDICATE COMPANY,Vermont Mine Syndicate Company Limited
825580,1916,VERSILIA VALLEY RAILVVAY,Versilia Valley Railway Mining Limited,VERSILIA VALLEY RAILWAY,Versilia Valley Railway Mining Limited
738932,1915,VERTICAL PLUNGER 11i IN USE ALL OVER THE WORLD.,Vertical Plunger Use All Over,VERTICAL PLUNGER USE ALL OVER,Vertical Plunger Use All Over
571123,1912,"VHON WELSH SLATE-contiuued. Bankers Metropolitan Bank of England and Wales, Ltd. Secretary and Offices O. G. Jones, the Slate Quay, Carnarvon.",Vhon Welsh Slate,VHON WELSH SLATE,Vhon Welsh Slate
274722,1903,VIAELLA COPPER COILEANY. LIMITED.,Viaella Copper Coileany Limited,VIAELLA COPPER COILEANY LIMITED,Viaella Copper Coileany Limited
126835,1891,VIBGINIA TBANSVAAL GOLD,Vibginia Transvaal Gold,VIBGINIA TBANSVAAL GOLD,Virginia Transvaal Gold
92416,1889,VIBOINIA TRANSVAAL GOLD,Viboinia Transvaal Gold,VIBOINIA TRANSVAAL GOLD,Virginia Transvaal Gold
456952,1911,VIC rORTArT CORhnsT GOLD M I N EST Ll M ITED.,Vic Rortart Corrn Gold Est,VIC RORTART CORRN GOLD EST,Vic Rortart Corrn Gold Est
340513,1909,VICTOR IAN CORNISH GOrD MlNESTlJM ITED. Directors.,Victor Ian Cornish Gord Mlnestrjm,VICTOR IAN CORNISH GORD MLNESTRJM,Victor Ian Cornish Gord Mlnestrjm
24503,1887,"VICTOR LEAD MINING COMPANY,",Victor Lead Mining Company,VICTOR LEAD MINING COMPANY,Victor Lead Mining Company
1119175,1923,"Te ephone N0.; 270 VICTOR A. Telegrams: TEESDALE, SOWEST, LONDON.",Victor Teesdale Sowest London Iiiiiiiplhe,VICTOR TEESDALE SOWEST LONDON IIIIIIIPLHE,Victor Teesdale Sowest London Iiiiiiiplhe
340583,1909,VICTORfAN FINANCE SYNDICATE. LiIvIITEDT,Victorfan Finance Syndicate Liiviitedt,VICTORFAN FINANCE SYNDICATE LIIVIITEDT,Victorfan Finance Syndicate Liiviitedt
602782,1913,VICTORIA. I ALLS AND I RANBVAAL POWER I.,Victoria And Altamira Limited,VICTORIA ALLS AND RANBVAAL POWER,Victoria And Altamira Limited
644499,1913,VICTORIA AND QUEEN GOLD,Victoria And Queen Gold Mining,VICTORIA AND EEN VAGOLD MINING,Victoria And Queen Gold Mining
517576,1912,VICTORIA AND QUEEN GOLD,Victoria And Transvaal Rqwer Limited,VICTORIA AND QUEEN GOLD MINING,Victoria And Transvaal Rqwer Limited
1154571,1923,VICTORIA COLLIERY CO. BARNSLEY . LTD,Victoria Colliery Company Barnsleyl Limited,VICTORIA COLLIERY BARNSLEY LIMITED,Victoria Colliery Company Barnsleyl Limited
24510,1887,VICTORIA DIAMOND MINING COMPANY,Victoria Diamond Mining Company Beer,VICTORIA DIAMOND MINING COMPANY BEER,Victoria Diamond Mining Company Beer
188914,1894,VICTORIA DISTRICT MASHONALAND GOLD,Victoria District Mashonaland Gold,VICTORIA DISTRICT MASHONALAND GOLD,Victoria District Mashonaland Gold
92229,1889,VICTORIA EXPLORATION AND LAND COMPANY,Victoria Exploration And Land Company,VICTORIA EXPLORATION AND LAND COMPANY,Victoria Exploration And Land Company
757959,1915,"VICTORIA FALLS AND TRANSVAAL POWER CO., LTD.",Victoria Falls And Transvaal Power,VICTORIA FALLS AND TBANSVAAL POWER,Victoria Falls And Transvaal Power
24574,1887,"VICTORIA GOLD COMPANY, LIMITED.",Victoria Gold Mining Company Limited,VICTORIA GOLD COMPANY LIMITED,Victoria Gold Mining Company Limited
306770,1908,"VICTORIA INVESTMENT ORPOl ATrON, LIMITED",Victoria Investment Orpol Atlon Limited,VICTORIA INVESTMENT ORPOL ATLON LIMITED,Victoria Investment Orpol Atlon Limited
24583,1887,"VICTORIA JUBILEE GOLD MINING CO.,",Victoria Jubilee Gold Mining Company,VICTORIA JUBILEE GOLD MINING,Victoria Jubilee Gold Mining Company
50555,1888,"VICTORIA LONDON MINING COMPANY, LIMITED.",Victoria London Mining Company Limited,VICTORIA LONDON MINING COMPANY LIMITED,Victoria London Mining Company Limited
147855,1893,"VICTORIA MINERAL CONCESSION, LIMITED.",Victoria Mineral Concession Limited,VICTORIA MINERAL CONCESSION LIMITED,Victoria Mineral Concession Limited
50612,1888,"VICTORIA MINING COMPANY, LIMITED.",Victoria Mining Company Limited,VICTORIA MINING COMPANY LIMITED,Victoria Mining Company Limited
284183,1908,"VICTORIA PROPRIETARY 1903 , LIMITED.",Victoria Proprietary Limited Ccao Hginiiru,VICTORIA PROPRIETARY LIMITED,Victoria Proprietary Limited Coao Hginiiru
58242,1888,"VICTORIA REEF GOLD MINING COMPANY,",Victoria Reef Gold Mining Company,VICTORIA REEF GOLD MINING COMPANY,Victoria Reef Gold Mining Company
92283,1889,VICTORIA REGINA SILVER AND COPPER MINING,Victoria Rhodesia Asbestos Limited,VICTORIA REEF GOLD MINING COMPANY,Victoria Rhodesia Asbestos Limited
50628,1888,"VICTORIA SILVER MINES OF SAN GABRIEL, LIMITED.",Victoria Slatetqllarries Carnarvon Limited,VICTORIA SILVER MINES SAN GABRIEL,Victoria Slatetqllarries Carnarvon Limited
284205,1908,"VICTORIA STAN DARD QOLP M I NES, LIMITED. This company was registered October 19th, 1903 see vol. for 1906 . On October",Victoria Street Westminster Talana Qql,VICTORIA STAN DARD QOLP NES,Victoria Street Westminster Talana Qql
58261,1888,VICTORIA WANLOCK DEVELOPING COMPANY.,Victoria Wanlock Developing Company,VICTORIA WANLOCK DEVELOPING COMPANY,Victoria Wanlock Developing Company
284207,1908,VICTORIAN CORNISH GOLD MINES. LIMITED.,Victorian Daylesford Syndicate Limited,VICTORIAN DAYLESFORD SYNDICATE LIMITED,Victorian Daylesford Syndicate Limited
456956,1911,"VICTORIAN DEEP LEADS 1906 , LIMITED.",Victorian Mines Syndicate Limited,VICTORIAN DEEP LEADS LIMITED,Victorian Mines Syndicate Limited
284285,1908,VICTORIAN Tm IN ING l bMPAN Y. LI MITED.,Victorian Options Limited,VICTORIAN OPTIONS LIMITED,Victorian Options Limited
284328,1908,"VICTORIAN STAR GOLD MINES, UMTTEDT",Victorian Star Gold Mines Limited,VICTORIAN OPTIONS LIMITED,Victorian Star Gold Mines Limited
626004,1913,"LA VICTORINA MINIQQH CQMPANY, LIMITED. Directors S. A. Garfield; J. J. Edwards.",Victorina Miniqqh Cqmpany Limited,VICTORINA MINIQQH CQMPANY LIMITED,Victorina Mining Company Limited
