"","id","role","name","year","text","loc","lon","lat","company"
"1719",1019227,"managers","john taylor",1920,"Managers John Taylor & Sons, 6, Queen Street Place, E.O. 4. Superintendent at Mines A. J. Bensusan, Passagem, Minas Geraes, Brazil. Secretary and Ofllces G. H. Wells, 5-6, Queen Street Place, E.O. 4.","london",-0.1277583,51.50735,"Ouro Preto Gold Mines Brazil"
"1720",1034416,"managers","john taylor",1921,"Sir R. Taylor. Managers and Advisin Engineers John Taylor","queen street place",-75.70193,45.42005,"Anglo General Explorationi Limited"
"1721",1035598,"managers","john taylor",1921,"Managers John Taylor& Sons, 5 a 6, Queen Street Place, 131.0.4. Mine Superintendent W. T.","queen street place",-75.70193,45.42005,"Balaghat Gold Mines Limited"
"1722",1039784,"managers","john taylor",1921,"Managers John Taylor 8: Sons, 5 and 6. Queen Street Place. 19.0. 4. Superintendent in Namaqualand F . Kitto, O okiep, Namaqualand, Cape Colony,","queen street place",-75.70193,45.42005,"Cape Copper Company Limited"
"1723",1040635,"managers","john taylor",1921,"Managers John Taylor & Sons, 5 d66, Queen Street Place, E.C. 4. Mining Superintendent C. F. Heathcote, A.M.Inst.O.E., M.Inst.M.M., M.A.Inst.M.E.,.","london",-0.1277583,51.50735,"Champion Reef Gold Mining Company"
"1724",1047583,"engineers","john taylor",1921,"Consulting Engineers and Managers John Taylor & Sons, 6,Queen Street Place, B.C. 4.","queen street place",-75.70193,45.42005,"Gold Fields Rhodesian Development Limited"
"1725",1056903,"managers","john taylor",1921,"Managers John Taylor & Sons, 5 & 6, Queen Street Place. 15.0. 4. Superintendent of the Mine R. H. P. Bullen, Marikuopam, Mysore, India. Secretary and Oflioes W. F. Garland, lid: 6, Queen Street Place, E.O.","mysore",76.63938,12.29581,"Mysorie Gold Mining Limited"
"1726",1060976,"managers","john taylor",1921,"Managers John Taylor & Sons,","brazil",-51.92528,-14.235,"Ouro Preto Gold Mines Brazil"
"1727",1068242,"managers","john taylor",1921,"Managers and Consulting Engineers John Taylor","london",-0.1277583,51.50735,"Sudan Gold Field Company Limited"
"1728",1075527,"managers","john taylor",1922,"Managers and Consulting Engineers John Taylor & Sons. Secretary and. Ofllces W. L. Hayley, 5 & 8, Queen Street Place, E.C. 4.","london",-0.1277583,51.50735,"Anantapur Gold Field Limited"
"1729",1077384,"managers","john taylor",1922,"Managers John Taylor & Sons, 5 & 6, Queen Street Place, E.C. 4. Mine Superintendent W. T. Priilttihaird,","london",-0.1277583,51.50735,"Balaghat Gold Mines Limited"
"1730",1081356,"managers","john taylor",1922,"H. J. Thomas. Managers John Taylor & Sons, 5 and 6, Queen Street Place. E.C. 4. Superintendent. in Namaqualand F. Kitto, O okiep, Namaqualand, Cape Colony.","paris",2.352222,48.85661,"Cape Copper Company Limited"
"1731",1082031,"managers","john taylor",1922,"Managers John Taylor & Sons, 5 5t 6, Queen Street Place, E.C. 4. Mining Superintendent C. F. Hosthcvte, A.M.Inst.C.E , M.Inst.M.M., M.A.Inst.M.E.","london",-0.1277583,51.50735,"Champion Reef Gold Mining Company"
"1732",1091717,"managers","john taylor",1922,"Managers and Consulting Engineers John Taylor & Sons. Secretary and Oflices- W. L. Bsyley, 5 and 6, Queen Street Place, EC. 4.","queen street place",-75.70193,45.42005,"Indian Mines Development Syndicate Limited"
"1733",1098497,"managers","john taylor",1922,"Managers John Taylor 6: Sons, 5 & 6, Queen Street Place. 13.0. 4. Superintendent of the Mine R. H. P. Bullen, Marikunpam, Mysore, India.","mysore",76.63938,12.29581,"Mysore Gold Mining Limited"
"1734",1101963,"managers","john taylor",1922,"Managers John Taylor & Sons. 5-6, Queen Street Place, E.C. 4. Mining Superintendent C. H. Richards, M.Inst.M.M., Oorgaum, South India. Secretary and Ofl lces W. L. Bayley, 543, Queen Street Place, E.C. 4.","london",-0.1277583,51.50735,"Nundydroog Mines Limited"
"1735",1102814,"managers","john taylor",1922,"Managers John Taylor & Sons, 6, Queen Street Place, E.G. 4.","queen street place",-75.70193,45.42005,"Ouro Preto Gold Mines Brazil"
"1736",1117552,"managers","john taylor",1923,". . a 07. Managers and Consulting Engineers John Taylor & Sons. Secretary and Oflices W. L. Bayley, 5 a 6, Queen Street Place, 11.0. 4.","queen street place",-75.70193,45.42005,"Anantapur Gold Field Limited"
"1737",1119277,"managers","john taylor",1923,"Managers John Taylor-21: Sons, 5 A: 6, Queen Street Place, 131.0.4. Mine Superintendent W. T. M. Pritchard, Coromandsl P.0., Mysore Province, South India. Secretary and Oflices W. L. Bayley, 5 &6, Queen Street Place, 111.0.4.","mysore",76.63938,12.29581,"Balaghat Gold Mines Limited"
"1738",1123062,"managers","john taylor",1923,"H. J. Thomas. Managers John Taylor 8: Sons, 5 and 6, Queen Street Place, E.C. 4|. Superintendent in Namaqualand F. Kitto, O okiep, Namaqualand, Cape Colony. Mine Manager in India W. R. Owen, Rakha Mines P.0., Singhbhnm District,","paris",2.352222,48.85661,"Cape Copper Company Limited"
"1739",1123890,"managers","john taylor",1923,"Managers John Taylor 8: Sons, 5 6r 6, Queen Street Place, E.G. 4. Mining Superintendent 0. F. Hesthcote, A.M.Inst.C.E., M.Inst.M.M., it . means,","queen street place",-75.70193,45.42005,"Champion Reef Wales Gold Mines"
"1740",1133177,"managers","john taylor",1923,"Managers and Consulting Engineers John Taylor 8: Sons. Secretary and Offices W. L. Bsyley, 5 and 6, Queen Street Place, E1 . 4.","queen street place",-75.70193,45.42005,"Indian Mines Development Syndicate Limited"
"1741",1139888,"managers","john taylor",1923,"Managers John Taylor & Sons, 5 & 6, Queen Street Place, 12.0. 4.","queen street place",-75.70193,45.42005,"Mysore Gold Mining Company Limited"
"1742",1143717,"managers","john taylor",1923,"Managers John Taylor 8: Sons, 5 and 6, Queen Street Place, 13.0. 4. Mme Superintendent H. M. A. Cooke, M.Inst.M.M., M.A.Inst.M.E., Secretary and Oorgaum, Mysore, India. , Oflices F. H. Williams, 5-6, Queen Street Place, 151.0.","mysore",76.63938,12.29581,"Ooregum Gold Mining Company"
"1743",1144213,"managers","john taylor",1923,"Managers John Taylor & Sons, 6, Queen Street Place, E.C. 4. Superintendent at Mines A. J. Bensusan, M.Inlt.M,M., M.A.Inst.M.E., Passagem,","london",-0.1277583,51.50735,"Ouro Preto Gold Mines Brazil"
"1744",1151612,"engineers","john taylor",1923,"SUDAN I EOLD FIELD CO.. LTD. Rt. ectors Qualification, £250 . ManagerHson. Lord Vsux of Harrowden, Chairman. I E. Taylor. | W. F. Garland. Secretary and. Consulting Engineers John Taylor 8: Sons, 8, Queen St. Place, 15.0. 4. .2 Oflloes G. H. Wells, 5 & 6, Queen Street Place, E.C. 4|. Phone; City 4214.","london",-0.1277583,51.50735,"Sudan Gold Field Company Limited"
"1745",499266,"managers","job n taylor",1911,"Managers Job n Taylor & Sons, 6 &6. Queen Street Place, E.C. Superintendent of the Mine Arthur Gilford, Marikuppain, Mysore, Tndia. Bankers Union Bank of Scotland, Limited. | Auditors Turquand, Youngs 4 Co. Secretary and Offices William F. Garland, 5 k 6, Queen Street Place, E.C.","london",-0.1277583,51.5073509,"Mysore Gold Mining Company Limited"
"1746",439510,"managers","mm taylor",1910,"Managers -.Mm Taylor & Sons, 6. Queen Street Place, K.O.","queen street place e",-79.32786,43.66379,"Oaxaca Mines Development Company Limited"
"1747",432449,"managers","osborne tchappel",1910,"General Managers Osborne ft.Chappel, Ipoh, Pcrak.","cornwall",-5.052713,50.26605,"Goldscoopers Mttedt Jjen"
"1748",1008305,"engineers","jc eu tdoenlvkininco",1920,"Mi ning Engineers JC.. EU.. TDoenlvkininco; urTt.; M. Edwards; R. Wedeles. It. Allen. | Agent in Valparaiso 0. Fresno. A cut in Antofa usta J. H. Gregory. EuropHeeasn AOgflelcnets JU. alle att 141, Valparaiso, Chili. dsl Bio, 22. Rue de laPepinici-e, Paris.","valparaiso",-87.06114,41.47309,"Horden Collieries Limited Hokden Collieries"
"1749",880767,"managers","craig co teleg",1917,"H. J. Craig. E. G. Hemmerde, KS.oCl.i,ciMto.rPs. l FAl.adFg. aMtaecla&ren. I Earl Russell. L. R. L. Squire. Managers-Craig Co. Teleg&ramCos.: Luc| inrodOaf,fices-Trafalgar House. 11, Waterloo Place, S.W. London. Phone: 2020 Gerrard. -","london",-0.1277583,51.50735,"Phoenix Gold Mines Limited"
"1750",269690,"managers","e f thomas a",1903,"Managers E. F. Thomas and A.","cardiff",-3.17909,51.48158,"Powley Thomas And Limited"
"1751",1412,"managers","j p thomas",1887,"Thomas Kemp. J. P. Thomas.","spain",-3.74922,40.463667,"Asia Minor Mining Company Limited"
"1752",2533,"managers","martin thomas",1887,"J. Boach. Martin Thomas.","cornwall",-5.0527125,50.2660471,"Botallack Mining Company"
"1753",114723,"engineers","w b thomas",1891,"F. H. Harvey-Samuel. W. B. Thomas. Bainbridge, Seymour, and Co.","england",-1.1743197,52.3555177,"Uranium Mines Limited"
"1754",386270,"managers","wm morgan thos",1909,"General Manager W. H. Jones, Tirdonkin Collieries, near Swansea. Colliery Managers Wm. Morgan and Thos. Roberts. | Auditor D. R. Knoylo. Secretary and Offices E. A. Waikins, F.C.I.8., Victoria Buildings, Swansea.","swansea",-3.943646,51.62144,"Tirdonkin Merthyr Collieries Limited"
"1755",537034,"engineers","percy thrtratt",1912,"Consulting Engineers Percy THrtratt & Co., IS, St. Switliin B Lima, E.C. Metallurgist -W. C. Sheffield, M.I.M.M. Managers in South Africa Bcchnanaland Exploration Company, Limited.","lima",-77.042754,-12.0463731,"Rhodesia Consolidated Limited"
"1756",728313,"engineers","h a titccmb r",1915,"R. J. Frecheville. Chairman. I F. W. Baker. 1 F. M. Crisp. I W. F. Fisher. | A. A. Kelsey. Consulting Engineers H. A. Titccmb and R. M. Geppert. I Mine Manager C. Hoyle. Assistant Manager F. MacCoy.","new york",-74.0059728,40.7127753,"Esperanza Coppel Wand Sulphur Limited"
"1757",852231,"engineers","h a titcomb r",1917,"R. J. Frecheville, Chairman. | F. W. Baker. | F. M. Crisp. W. F. Fisher. A. A. Kelsey. Consulting Engineers H. A. Titcomb and R. M. Geppert. Mine Manager C. Hoyle.","new york",-74.0059728,40.7127753,"Esperanza Copper And Sulphur Limited"
"1758",699922,"managers","lnlm tnylor",1914,"A. E. Taylor. Managers lnlm Tnylor","london",-0.1277583,51.5073509,"North Brazil Finance Company Development"
"1759",683350,"engineers","john tonkin",1914,"Engineers-John Tonkin","cornwall",-5.0527125,50.2660471,"Can Mines Limited"
"1760",284972,"managers","f seelig m tourret",1908,"Paris Offices 36, Rue Lalfltte. Paris Sub-Managers F. Seelig and M. Tourret. Telegrams : Goeneco, Paris. Johannesburg Managers Max Francke and William Adye. Johannesburg Secretary and Offices John L. Euhlmann, 4, Fraser St., Box 1166.","paris",2.352222,48.85661,"Goerz And Company Limited"
"1761",455723,"managers","at charters towers e",1911,"General Managers at Charters Towers E. D. Miles","wales",-3.7837117,52.1306607,"Gem Gold Mining Company Limited"
"1762",284113,"managers","in charters towers e",1908,"Managers in Charters Towers E. D. Miles 4 Co., Ltd.","coleman",-94.8779,36.87651,"Union Jack Consolidated Mines Limited"
"1763",396018,"managers","in charters towers e",1910,"G. P. Ernest, Chairman. | W. W. Baker. | H. A. R. Hullard. | G. F. S. Warne. Managers in Charters Towers E. D. Miles & Co., Ltd.","coleman",-94.8779,36.87651,"Union Jack Consolidated Mines Limited"
"1764",517499,"managers","in charters towers e",1912,"Directors Qualiiication, 1,000 shares £260 . 0. P. Ernest, Chairman. | W.W.Baker. | R, A. R. Bullard. | G. F. 8. Warne. Managers in Charters Towers E. D. Miles & Co., Ltd. Secretary and Offices J. Syme Rough, 76, Coleman Street, E.C.","coleman",-94.8779003,36.8765114,"Union Jack Consolidated Mines Limited"
"1765",318436,"managers","c j trask",1908,"Directors Qualification, £1,000 . C. Trask, Chairman. I W. Trask. I C. J. Trask. I J. Staple. I H. Hann. Managers C. J. Trask, J. Staple. I Auditors Denman & Allen, Yeovil. Secretary and Offices C. J. Tra6k, Norton-sub-Hamdon, Somerset. London Offices 16, Craven Street, Strand, W.C. This oompany was registered on February 17th, 1904, to acquire the business of quarry proprietors carried on at Ham Hill, Norton-sub-Hamdon, Montacute Yeovil, Doulting, near West Cranniore, Shepton Mallet, and elsewhere in Somer set and at Portland, London, and elsewhere, as the Ham Hill and Doulting Stone Co. and the business carried on as C. Trask 4 Sons at Norton and elsewhere. The consideration was £37,995, payable £1,287 cash and £86,708 in fully-paid shares. The authorised capital is £55,000, in 55,000 shares of £1 each ; 40,000 shares are issued and fully paid, including vendors . No accounts received. HAMILTON. MCCULLOCH AND CO., LTD. Directors Qualification. £300 . K Barr. I J. Barr. I G. Ban-. | H. Barr. f C. Richards. | T. Thornton. Offices 163, St. Vincent Street, Glasgow. This company wasregistered in Edinburgh October 0th, 1905, to take over from George Barr the Bog and Home Farm collieries, near Hamilton, N.B., formerly carried on by Hamilton, McCulloch & Co., of Glasgow. The authorised capital is £30 000, in 80,000 shareB of £1 each. No accounts received. HAMPTON UNITED M I NES, Ll M ITED.","somerset",-2.926231,51.1051,"Ham Hill And Doulting Stone"
"1766",493659,"managers","c j trask",1911,"W. Trask, Chairman. | C. J. Trask. | J. Staple. Managers C. J. Trask, J. Staple. | Auditors Denman & Allen, Yeovil. Secretary and Offices C. J. Trask, Norton-sub-Homdon, Somerset. London Offices 16, Craven Street, Strand, W.C.","somerset",-2.9262307,51.105097,"Hall Collieries Limited"
"1767",464623,"engineers","south arican copper trust",1911,"W. F. Andrewes, Chairman. | . J. Seear. | E. R. Tymms. Consulting Engineers South African Copper Trust, Lid.","london",-0.1277583,51.5073509,"Edmundian Copper Mining Company Limited"
"1768",820319,"managers","john trylor",1916,"Taylor. Managers and Consulting Engineers John Trylor","london",-0.1277583,51.5073509,"Sudan Gold Field Company Limited"
"1769",479259,"managers","john ttjlor",1911,"Managers and Consulting Engineers John Tftjlor & Sons, 6, Queen St. Place, E.C. Solicitors Francis A Johnson.","london",-0.1277583,51.5073509,"Sudan Gold Field Company Limited"
"1770",295624,"managers","h st j tugman",1908,"Managers H. St. J. Tugman ; H. T. Elliott.","sydney",151.2093,-33.86882,"Kleinfontein Estates And Township Limited"
"1771",66854,"managers","f h turner",1889,"F. H. Turner. F. Kedicliffe and W. H. Bowe.","london",-0.1277583,51.5073509,"Great Lakes Mining Company Limited"
"1772",102174,"managers","f h turner",1891,"F. H. Turner. F. Reddiclifte and W. H. Rowe.","london",-0.1277583,51.5073509,"Great Lakes Mining Company Limited"
"1773",198870,"managers","f h turner",1895,"F. H. Turner. F. Reddicliffe and W. H. Rowe.","london",-0.1277583,51.50735,"Great Lakes Mining Company Limited"
"1774",167999,"managers","f jj turner",1894,"M. M. Bridson and Andrew Cnlc.y. F. jj. Turner. F. Reddieliffe and W. H. Rowe.","wales",-3.783712,52.13066,"Great Lakes Mining Company Limited"
"1775",135773,"managers","v h turner",1893,"M. M. Bridson and Andrew Calcy. V. H. Turner. F. Roddicliffe aud W. H. Howe.","london",-0.1277583,51.5073509,"Great Lakes Mining Company Limited"
"1776",399558,"managers","rhodeman exploration uevelopmont co",1910,"BULAWAYO MARKET AND OFFICES CO.. LTD. Managers RhodeMan Exploration and Uevelopmont Co.. Ltd.","salisbury",-75.59937,38.36067,"Bulawayo Market And Offices Limited"
"1777",294340,"managers","in s arica united",1908,"J. Directors. W. Broomhead, Chairman. | A. B. Randall. I Charles Hilliard. Managers in S. Africa United Rhodesia Gold Fields, Ltd.","rhodesia",-97.21348,32.82943,"Habtley And Sebakwe"
"1778",294719,"managers","in s arioa united",1908,"C. Billiard, Chairman. | R. V. Barrow, J.P. | A. B. Randall. Consulting Engineers in 8. Africa Consolidated Gold Fields of B. Africa, Ltd. Managers in S. Afrioa United Rhodesia Gold Fields, Ltd.","rhodesia",-97.21348,32.82943,"Indwe Railway Collieries"
"1779",295087,"managers","in s arica united",1908,"Consulting CEonl.gRianleeieghrs Grey, C.M.G., M.L.C. | G.Lewis. in S. Africa Consolidated GoldBelds of S. Africa, Ltd. Managers in S. Africa United Rhodesia Gold Fields, Ltd.","rhodesia",-97.21348,32.82943,"Jumbo Gold Mining Company Limited"
"1780",350920,"managers","in s arica united",1909,"HARTLEY MINES, LIMITED. Directors. J. W. Broombead, Chairman ; A. B. Randall ; Charles Hilliard. Managers in S. Africa United Rhodesia Gold Fields, Ltd. Consulting Engineers in 8. Africa Consolidated Gold Fields of South Africa, Ltd.","rhodesia",-97.21348,32.82943,"Hartley Mines Limited"
"1781",399968,"managers","in s arica united",1910,"Herbert Gibson, Chairman. | Edward d. Neave. Consulting Engineers in S. Africa Consolidated Goldflelds of S. Africa, Ltd. Managers in S. Africa United Rhodesia Goldfields, Ltd.","rhodesia",-97.21348,32.82943,"Central Panhalanga Gold Mining Limited"
"1782",405436,"managers","in s arica united",1910,"C. Hilliard, Chairman. | E. V. Birrow, J.P. | A. B. Randall. Consulting Engineers In S. Afrioa Consolidated Gold Fields of U. Africa, Ltd. Managers in S. Africa United Rhodnsia Gold Fields, Ltd.","london",-0.1277583,51.50735,"Inez Gold Mining Company Limited"
