loc,lat,lon,country,reg
Pintadas,-11.8128,-39.9089,Brazil,NA
Goianapolis,-16.5108,-49.0239,Brazil,NA
Kongen,48.6819,9.3667,Germany,NA
Lehigh,40.7678,-75.5394,United States,NA
Basdeopur,25.3909,86.6821,India,NA
Periyanegamam,10.7432,77.103,India,NA
Ngaputaw,16.5378,94.6936,Myanmar,NA
Caernarfon,53.14,-4.27,United Kingdom,NA
Taouloukoult,31.2167,-9.0833,Morocco,NA
Andovoranto,-18.9544,49.1094,Madagascar,NA
L'Ile-Perrot,45.3833,-73.95,Canada,NA
Ban Lueak,13.7065,99.8902,Thailand,NA
Elattur,11.3866,77.308,India,NA
Momanpet,17.5175,77.8981,India,NA
Sulagiri,12.6645,78.0134,India,NA
Antsahadinta,-19.0167,47.4583,Madagascar,NA
Tangerhutte,52.4333,11.8,Germany,NA
Hasanpura,26.0751,84.3618,India,NA
Khasbalanda,22.5881,88.6887,India,NA
Williams Lake,52.1294,-122.1383,Canada,NA
Nonea,26.9746,84.8768,India,NA
Bischofshofen,47.4172,13.2194,Austria,NA
Estaimpuis,50.6756,3.2758,Belgium,NA
Telkapalli,16.45,78.4667,India,NA
Arbaa Sahel,29.5993,-9.877,Morocco,NA
Bohl-Iggelheim,49.3714,8.3086,Germany,NA
Nadezhda,45.0448,42.1104,Russia,NA
Vanzago,45.5268,8.9947,Italy,NA
Surazh,53.0167,32.3833,Russia,NA
Svedala,55.5,13.2333,Sweden,NA
Seberi,-27.4778,-53.4028,Brazil,NA
Aigle,46.3167,6.9667,Switzerland,NA
Qal`eh Tall,31.6325,49.8897,Iran,NA
Alberobello,40.7833,17.2333,Italy,NA
Shurobod,37.8403,70.0419,Tajikistan,NA
Coriano,43.9667,12.6,Italy,NA
Kiramangalam,10.2859,79.0996,India,NA
Leninskoe,42.9806,74.6722,Kyrgyzstan,NA
Eriyodu,10.5172,78.0627,India,NA
Opglabbeek,51.05,5.5833,Belgium,NA
Darling,-33.3833,18.3833,South Africa,NA
Chewara,25.0756,85.9277,India,NA
North Branch,45.5137,-92.9601,United States,NA
Mount Evelyn,-37.783,145.385,Australia,NA
Lamhadi,32.3,-9.0167,Morocco,NA
Kaithahi,26.3488,86.1521,India,NA
Orthez,43.4881,-0.7708,France,NA
Southwater,51.0238,-0.3526,United Kingdom,NA
Elliot Lake,46.3833,-82.65,Canada,NA
Lichtenau,51.6,8.8833,Germany,NA
Sarmera,25.2564,85.7988,India,NA
Praskoveya,44.7444,44.2031,Russia,NA
Sainkhera,22.9589,78.5782,India,NA
Darb-e Behesht,29.2417,57.3253,Iran,NA
Rampur Parhat,25.5916,87.1622,India,NA
Benalla,-36.5519,145.9817,Australia,NA
Tamanar,31,-9.6667,Morocco,NA
Dharir,22.3337,88.7324,India,NA
Bourg-de-Peage,45.0378,5.05,France,NA
Tarboro,35.9046,-77.5563,United States,NA
Pleasant View,41.3249,-112.0011,United States,NA
Caslav,49.9117,15.395,Czechia,NA
Yadavolu,17.0619,81.4729,India,NA
Fo-Boure,10.1167,2.4,Benin,NA
Branquinha,-9.2458,-36.015,Brazil,NA
Loharda,22.5918,76.5957,India,NA
Murtosa,40.7333,-8.6333,Portugal,NA
Senjan,34.0497,49.6203,Iran,NA
Ankarabato,-16.35,46.1833,Madagascar,NA
Ichnia,50.85,32.4,Ukraine,NA
Zavitinsk,50.1281,129.4433,Russia,NA
Latteri,12.9712,79.0685,India,NA
Clute,29.0256,-95.3975,United States,NA
San Ricardo,9.9167,125.2833,Philippines,NA
Ubala,4.7439,-73.5347,Colombia,NA
Harsola,22.5694,75.8165,India,NA
Sivrice,38.4467,39.3117,Turkey,NA
Panchi,25.1123,85.6321,India,NA
Abadou,31.5797,-7.3122,Morocco,NA
Miani,31.7092,75.5661,India,NA
Mudgee,-32.6125,149.5872,Australia,NA
Poirino,44.9208,7.8469,Italy,NA
Katigang,25.4157,87.8245,India,NA
Parauli,26.2227,84.7042,India,NA
Kingsteignton,50.5458,-3.5962,United Kingdom,NA
Kielczow,51.1406,17.1783,Poland,NA
Sidi Brahim,35.2606,-0.5675,Algeria,NA
Sutculer,37.4944,30.9817,Turkey,NA
Bondues,50.7017,3.0933,France,NA
Goynucek,40.3833,35.5167,Turkey,NA
Geneseo,42.8038,-77.7783,United States,NA
Nahulingo,13.7,-89.7167,El Salvador,NA
Ponnada,18.2536,83.9012,India,NA
Bakharia,26.7666,84.6619,India,NA
Urubici,-28.015,-49.5919,Brazil,NA
Bedum,53.3,6.6,Netherlands,NA
Corning,42.147,-77.0561,United States,NA
Tajpur,25.9022,84.5055,India,NA
Nakayama,38.3331,140.2831,Japan,NA
Kanteru,16.3906,80.5425,India,NA
Salemi,37.8167,12.8,Italy,NA
North Logan,41.7759,-111.8066,United States,NA
Veppattur,11.0154,79.4344,India,NA
Rombas,49.2494,6.0947,France,NA
Mantasoa,-19.0167,47.8333,Madagascar,NA
Little Canada,45.0244,-93.0863,United States,NA
Chavusy,53.8075,30.9714,Belarus,NA
Sebt Ait Ikkou,33.669,-6.1376,Morocco,NA
Mancora,-4.1056,-81.0472,Peru,NA
Angwali,23.7317,85.9858,India,NA
Brejolandia,-12.4828,-43.9658,Brazil,NA
Tarnok,47.3597,18.8586,Hungary,NA
Maynard,42.4264,-71.4561,United States,NA
Wendeburg,52.3167,10.4,Germany,NA
Kollankulam,8.7964,77.5681,India,NA
Sidi Bousber,34.5667,-5.3667,Morocco,NA
DeForest,43.2301,-89.3431,United States,NA
Ahogbeya,7.0333,1.9167,Benin,NA
Silea,45.6547,12.2967,Italy,NA
Cantley,45.5667,-75.7833,Canada,NA
Mehdipur,25.3902,86.7324,India,NA
Zapotitlan,14.1674,-89.9096,Guatemala,NA
Gravatal,-28.3308,-49.035,Brazil,NA
Jankampet,18.7067,78.0233,India,NA
Antsaravibe,-13.05,49.0167,Madagascar,NA
Dinagat,9.9561,125.5933,Philippines,NA
Villa Jaragua,18.48,-71.5,Dominican Republic,NA
Peralillo,-34.4875,-71.4917,Chile,NA
Inkerman,44.6142,33.6083,Ukraine,NA
Newburn,54.983,-1.743,United Kingdom,NA
Hajeb el Aioun,35.39,9.54,Tunisia,NA
Urcos,-13.6861,-71.6228,Peru,NA
Nakonde,-9.3272,32.7583,Zambia,NA
Jucati,-8.7058,-36.4889,Brazil,NA
Trovagunta,15.5509,80.0589,India,NA
Nagasamudram,15.0556,77.5004,India,NA
Koduru,13.8692,77.7298,India,NA
Tafalla,42.5132,-1.7047,Spain,NA
Badru Khan,30.2523,75.7917,India,NA
Dombachcheri,9.9604,77.3909,India,NA
Hameenkyro,61.6333,23.2,Finland,NA
Cowra,-33.8183,148.6578,Australia,NA
Pirpirituba,-6.78,-35.4989,Brazil,NA
Baetov,41.21,74.9,Kyrgyzstan,NA
Duga Resa,45.4472,15.4958,Croatia,NA
Lohariandava,-18.7833,48.675,Madagascar,NA
Neuenhaus,52.5,6.9667,Germany,NA
Had Laaounate,32.6128,-8.2256,Morocco,NA
Akim Swedru,5.894,-1.0127,Ghana,NA
Jhabrera,29.8091,77.7734,India,NA
Anoviara,-14.7333,49.8333,Madagascar,NA
Balia,24.2433,75.8061,India,NA
Wepangandla,15.9359,77.8417,India,NA
Duque Bacelar,-4.1558,-42.9439,Brazil,NA
Itaueira,-7.6028,-43.0258,Brazil,NA
Lake Barcroft,38.8514,-77.1579,United States,NA
Aver-o-Mar,41.4039,-8.769,Portugal,NA
Fondettes,47.4042,0.5989,France,NA
Betsiaka,-13.15,49.2333,Madagascar,NA
Hilter,52.1357,8.1471,Germany,NA
Orsova,44.7253,22.3961,Romania,NA
Merchweiler,49.3603,7.06,Germany,NA
Szigetvar,46.0475,17.7994,Hungary,NA
Jibou,47.2667,23.25,Romania,NA
Togamalai,10.7251,78.4108,India,NA
Amtar,35.2385,-4.7943,Morocco,NA
Almoloya,19.7,-98.4,Mexico,NA
Gangania,25.2395,86.6536,India,NA
Atessa,42.0667,14.45,Italy,NA
Kilibo,8.5717,2.6017,Benin,NA
Burgau,48.4322,10.4069,Germany,NA
Phulhara,25.8937,86.13,India,NA
Ghusiya,25.1832,84.2486,India,NA
Recco,44.3667,9.15,Italy,NA
Canelinha,-27.265,-48.7678,Brazil,NA
Chuqung,33.3743,97.0637,China,NA
Kolarovo,47.9169,17.9956,Slovakia,NA
Ardrossan,55.6432,-4.8097,United Kingdom,NA
Raymond,43.0322,-71.1994,United States,NA
Lonkly,7.1333,1.6833,Benin,NA
Hetane,32.8403,-6.8025,Morocco,NA
Zawyat Ahancal,31.8325,-6.1056,Morocco,NA
Roccapiemonte,40.7617,14.6933,Italy,NA
Rupana,30.407,74.5276,India,NA
Kien Giang,17.225,106.7917,Vietnam,NA
Novotroitske,46.3544,34.3361,Ukraine,NA
Ruppichteroth,50.8456,7.4881,Germany,NA
Lyons,41.8119,-87.8191,United States,NA
Paimio,60.45,22.7,Finland,NA
Tubara,10.8667,-74.9833,Colombia,NA
Rincon,32.2947,-81.2353,United States,NA
Ribeirao Claro,-23.1939,-49.7578,Brazil,NA
Cunha Pora,-26.8939,-53.1678,Brazil,NA
Jandiala,31.2157,75.6218,India,NA
Mel Seval,8.6722,77.6147,India,NA
Querfurt,51.3833,11.6,Germany,NA
Pelagor,25.5992,87.7214,India,NA
Devanakonda,15.5333,77.55,India,NA
Ringkobing,56.0897,8.2383,Denmark,NA
Bovingdon,51.7231,-0.5367,United Kingdom,NA
Scaggsville,39.1416,-76.8843,United States,NA
Kuiyibagecun,38.0836,77.1529,China,NA
Perumuchchi,13.056,79.6755,India,NA
Baran,54.4833,30.3333,Belarus,NA
Castrolibero,39.3167,16.2,Italy,NA
Tokigawa,36.0086,139.2968,Japan,NA
Flamanzi,47.55,26.8667,Romania,NA
Priol,15.4167,73.9833,India,NA
Cajobi,-20.88,-48.8089,Brazil,NA
Vysokovsk,56.3167,36.55,Russia,NA
Corocoro,-17.1667,-68.45,Bolivia,NA
Mara Rosa,-14.0169,-49.1778,Brazil,NA
Sosenskiy,54.05,35.9667,Russia,NA
Inebolu,41.9747,33.7608,Turkey,NA
Shirako,35.4543,140.3742,Japan,NA
Escaudain,50.3344,3.3428,France,NA
Zdzieszowice,50.4192,18.1236,Poland,NA
Morbach,49.8167,7.1167,Germany,NA
Kraluv Dvur,49.9499,14.0345,Czechia,NA
Filipstad,59.7167,14.1667,Sweden,NA
Rettanai,12.1953,79.5526,India,NA
Csomor,47.55,19.2333,Hungary,NA
Marum,53.15,6.2667,Netherlands,NA
Machalpur,24.1277,76.3167,India,NA
Altotting,48.2267,12.6783,Germany,NA
Ironton,38.5323,-82.6779,United States,NA
Difficult Run,38.9016,-77.3471,United States,NA
Trets,43.4469,5.6858,France,NA
Vittuone,45.4833,8.95,Italy,NA
Conselve,45.2333,11.8667,Italy,NA
Pakka Kalan,30.0323,74.8555,India,NA
Scotchtown,41.4765,-74.3668,United States,NA
Otelu Rosu,45.5186,22.3528,Romania,NA
Tadas,15.1333,75.1167,India,NA
Mouans-Sartoux,43.62,6.9719,France,NA
Adigappadi,12.1459,78.0946,India,NA
Kottaipatti,10.1533,77.7315,India,NA
Vidalia,32.2125,-82.4019,United States,NA
Potavaram,17.0194,81.4128,India,NA
Murata,38.1185,140.7224,Japan,NA
Hussepur,26.1801,84.9408,India,NA
Fenglin,23.75,121.4333,Taiwan,NA
Grevesmuhlen,53.8667,11.1667,Germany,NA
Arimalam,10.255,78.884,India,NA
Urrugne,43.3622,-1.7,France,NA
Khovaling,38.3386,69.9728,Tajikistan,NA
Cortalim,15.3978,73.9106,India,NA
Pine Hill,39.7879,-74.9857,United States,NA
Ain Zora,34.66,-3.53,Morocco,NA
Harlakhi,26.6353,85.9842,India,NA
Kucukkuyu,39.55,26.6167,Turkey,NA
Pasil,17.3894,121.1597,Philippines,NA
Vairampatti,10.5515,78.3022,India,NA
Laheji,26.0957,84.4009,India,NA
Indalvai,18.5403,78.2248,India,NA
Lambton Shores,43.1833,-81.9,Canada,NA
Al Ghizlaniyah,33.3986,36.4531,Syria,NA
Pola de Lena,43.1583,-5.8292,Spain,NA
Malvern,34.3734,-92.8205,United States,NA
Tarawan,24.7295,85.2529,India,NA
Canteras,37.6122,-1.0438,Spain,NA
Begijnendijk,51.0186,4.785,Belgium,NA
Souq Sebt Says,32.7773,-8.6433,Morocco,NA
Toundout,31.2667,-6.5833,Morocco,NA
Mokrisset,34.91,-5.3536,Morocco,NA
Hochberg,49.7831,9.8817,Germany,NA
Forest Acres,34.0323,-80.9716,United States,NA
Parczew,51.6333,22.8667,Poland,NA
Maevka,42.925,74.5694,Kyrgyzstan,NA
Mussomeli,37.5794,13.7525,Italy,NA
Leninaul,43.0878,46.5631,Russia,NA
Salehpur,25.6119,87.2973,India,NA
Motibennur,14.715,75.48,India,NA
Vouzela,40.7167,-8.0833,Portugal,NA
Golpazari,40.2847,30.3172,Turkey,NA
Ozieri,40.5849,9.0033,Italy,NA
Ekangar Sarai,25.2234,85.2298,India,NA
Monnickendam,52.4667,5.0333,Netherlands,NA
Chandankiari,23.5781,86.3598,India,NA
Partibanur,9.5855,78.4545,India,NA
Jablanica,43.6583,17.7583,Bosnia and Herzegovina,NA
Nuriston,38.4892,65.6464,Uzbekistan,NA
Holmen,43.9706,-91.2654,United States,NA
Prineville,44.2985,-120.8607,United States,NA
Doraville,33.9073,-84.2711,United States,NA
Tourza,29.4778,-10.0158,Morocco,NA
Kimpese,-5.5631,14.4458,Congo,NA
Biskupiec,53.8667,20.9667,Poland,NA
Aerzen,52.0496,9.2638,Germany,NA
Khilok,51.35,110.45,Russia,NA
Schalksmuhle,51.2403,7.5333,Germany,NA
Gommern,52.0667,11.8333,Germany,NA
Monte San Juan,13.7667,-88.95,El Salvador,NA
Malaya Vishera,58.85,32.2333,Russia,NA
Satwar,26.2163,84.512,India,NA
Meerhout,51.1333,5.0833,Belgium,NA
Cajapio,-2.9667,-44.8,Brazil,NA
Bibbiano,44.6667,10.4667,Italy,NA
Yacuanquer,1.1167,-77.4,Colombia,NA
Konkavaripalle,13.7125,78.4861,India,NA
Ait Hani,31.7786,-5.4555,Morocco,NA
Pulpi,37.4019,-1.7508,Spain,NA
Ghosrawan,25.091,85.578,India,NA
Alipura,25.1753,79.3356,India,NA
Mildenhall,52.3446,0.5089,United Kingdom,NA
Hanson,42.0558,-70.8723,United States,NA
Ambolotarakely,-18.2667,47.4,Madagascar,NA
Rokunohe,40.6095,141.3248,Japan,NA
Wustermark,52.5497,12.9497,Germany,NA
Jurbise,50.5333,3.9333,Belgium,NA
Plombieres,50.7333,5.95,Belgium,NA
Walker Mill,38.8758,-76.8854,United States,NA
Lavinia,-21.1683,-51.0397,Brazil,NA
Evander,-26.4719,29.11,South Africa,NA
Kanyana,12.9,75.03,India,NA
Armanaz,36.0833,36.5,Syria,NA
Wahlstedt,53.95,10.2167,Germany,NA
Patsanda,24.858,86.3008,India,NA
Borgampad,17.65,80.8667,India,NA
Strehaia,44.6222,23.1972,Romania,NA
Suganwan,25.1176,85.0022,India,NA
Atlapadu,16.7833,81.9,India,NA
Korosavada,18.7256,84.0573,India,NA
Lejanias,3.5268,-74.0232,Colombia,NA
Celic,44.7167,18.8167,Bosnia and Herzegovina,NA
Nanticoke,41.2005,-76.0003,United States,NA
Potunuru,16.7442,81.2206,India,NA
Ouando,6.5542,2.6616,Benin,NA
Kursaha,25.5588,85.6875,India,NA
Modisi,0.4517,124.4367,Indonesia,NA
Ban Ueam,18.4246,99.4434,Thailand,NA
Ascope,-7.7138,-79.1077,Peru,NA
Tiztoutine,34.9833,-3.15,Morocco,NA
Basla,33.3833,73.3167,Pakistan,NA
Millington,35.335,-89.8991,United States,NA
Nossen,51.05,13.3,Germany,NA
Bangshang,32.2575,108.1119,China,NA
Barcs,45.9601,17.4601,Hungary,NA
Scottdale,33.795,-84.2634,United States,NA
Vejen,55.4774,9.1379,Denmark,NA
Agramonte,22.6761,-81.1156,Cuba,NA
Sawla,9.2833,-2.4167,Ghana,NA
Khagaur,25.1744,86.1021,India,NA
Sao Tiago,-20.9128,-44.5089,Brazil,NA
Doorn,52.0333,5.35,Netherlands,NA
Timra,62.4869,17.3258,Sweden,NA
Alcora,40.0667,-0.2,Spain,NA
Vadapalanji,9.9266,78.0096,India,NA
Westphalia,38.8356,-76.8298,United States,NA
El Alamo,40.2306,-3.9944,Spain,NA
Ben N'Choud,36.8624,3.8806,Algeria,NA
Whitnash,52.268,-1.524,United Kingdom,NA
Montividiu,-17.4439,-51.175,Brazil,NA
Naganuma,43.0102,141.6951,Japan,NA
Valpoy,15.5324,74.1367,India,NA
West Hanover,40.3635,-76.7468,United States,NA
Ambahy,-20.7667,48.4833,Madagascar,NA
Forestville,38.8518,-76.8708,United States,NA
Asarhi,25.2892,85.2189,India,NA
La Baneza,42.2975,-5.9017,Spain,NA
Raymondville,26.4759,-97.7769,United States,NA
Eugenopolis,-21.0989,-42.1869,Brazil,NA
Lepakshi,13.8032,77.6097,India,NA
Petmanhalli,17.7688,77.5056,India,NA
River Grove,41.9243,-87.8379,United States,NA
Hirehadagalli,14.9267,75.8322,India,NA
Ban Bang Phlap,13.9241,100.4684,Thailand,NA
Umarizal,-5.9908,-37.8139,Brazil,NA
Douglass,40.3438,-75.5909,United States,NA
Pebble Creek,28.1583,-82.3411,United States,NA
Rasebetsane,-29.8992,27.6628,Lesotho,NA
Tilougguit,32.0333,-6.2,Morocco,NA
Kujri,26.2392,87.6366,India,NA
Bacliff,29.5085,-94.9888,United States,NA
Nanzhou,22.4789,120.5156,Taiwan,NA
Khesht,29.5636,51.3369,Iran,NA
Borjomi,41.8389,43.3792,Georgia,NA
Kadama,1.0167,33.8803,Uganda,NA
Coleford,51.791,-2.6162,United Kingdom,NA
Chitaga,7.1333,-72.6667,Colombia,NA
Rialma,-15.315,-49.5839,Brazil,NA
Augustdorf,51.9094,8.7317,Germany,NA
Rebola,3.7192,8.8531,Equatorial Guinea,NA
Luanco,43.61,-5.79,Spain,NA
Gonghaur,26.4346,86.216,India,NA
Vermilion,41.4103,-82.3214,United States,NA
Kendall Park,40.4135,-74.5631,United States,NA
Marotaolana,-14.0167,48.6167,Madagascar,NA
Skillounta,37.6167,21.6333,Greece,NA
Ickenham,51.558,-0.4484,United Kingdom,NA
Pazaryeri,40,29.9,Turkey,NA
Douar Mzoura,34.3167,-5.9333,Morocco,NA
Kharahara,24.9142,87.0006,India,NA
Sujapur,25.4815,87.4435,India,NA
Singanamane,13.7167,75.6333,India,NA
Kandulapuram,15.5976,79.1365,India,NA
Mahinathpur,26.6554,86.0674,India,NA
Haripura,34.041,74.7923,India,NA
Talugai,11.3752,78.4822,India,NA
Altenholz,54.4,10.1333,Germany,NA
Montalegre,41.8231,-7.7917,Portugal,NA
Bad Orb,50.2167,9.35,Germany,NA
Villacarrillo,38.1,-3.0833,Spain,NA
Pariconia,-9.2539,-38.0058,Brazil,NA
Veitshochheim,49.8328,9.8817,Germany,NA
Bordj Okhriss,36.0833,3.9667,Algeria,NA
Rupahi,26.411,92.74,India,NA
Partanna,37.7289,12.8894,Italy,NA
Zhatay,62.1641,129.8431,Russia,NA
Novodnistrovsk,48.5778,27.4414,Ukraine,NA
Mount Airy,36.5083,-80.6155,United States,NA
Sumner,47.2189,-122.2338,United States,NA
Torotoro,-18.1342,-65.7633,Bolivia,NA
Kamifurano,43.4556,142.4672,Japan,NA
Heris,38.2467,47.1181,Iran,NA
Arceburgo,-21.3639,-46.94,Brazil,NA
Galimuyod,17.1833,120.4667,Philippines,NA
La Virgen,10.4312,-84.0772,Costa Rica,NA
Cutro,39.0328,16.9825,Italy,NA
Zmeinogorsk,51.1667,82.2,Russia,NA
Reiskirchen,50.6,8.8333,Germany,NA
Bad Lauterberg,51.6317,10.4706,Germany,NA
Kilkunda,11.2569,76.6697,India,NA
Magalia,39.8228,-121.6078,United States,NA
Litomysl,49.8719,16.3106,Czechia,NA
Arraias,-12.9308,-46.9378,Brazil,NA
Altenberge,52.0458,7.4653,Germany,NA
Koila Belwa,26.3753,84.9986,India,NA
Miribel,45.8244,4.9531,France,NA
Dona Ines,-6.6178,-35.6319,Brazil,NA
Kibichuo,34.8634,133.6935,Japan,NA
Wilkau-Hasslau,50.6667,12.5167,Germany,NA
Madhurapur,25.9456,85.9759,India,NA
Karghar,25.1267,83.9274,India,NA
Sortland,68.6982,15.4138,Norway,NA
Mamdapur,16.14,74.81,India,NA
Ibiassuce,-14.2589,-42.2569,Brazil,NA
Novi Banovci,44.95,20.2833,Serbia,NA
Perket,18.7942,78.3068,India,NA
Peravali,15.2861,77.4997,India,NA
Arlesheim,47.4922,7.6203,Switzerland,NA
Avelgem,50.7753,3.4442,Belgium,NA
Angostura,6.8667,-75.3333,Colombia,NA
Sotkamo,64.1333,28.3833,Finland,NA
Alachua,29.7779,-82.4832,United States,NA
Baisa,25.3552,86.7246,India,NA
Dnestrovsc,46.6167,29.9167,Moldova,NA
Soyaux,45.6403,0.1978,France,NA
Sidi Abdallah,32.5783,-7.8108,Morocco,NA
Fayzobod,38.55,69.3167,Tajikistan,NA
Shumanay,42.6333,58.9167,Uzbekistan,NA
Sangao,-28.6378,-49.1289,Brazil,NA
Appenweier,48.5397,7.98,Germany,NA
Lake Hopatcong,40.9599,-74.6094,United States,NA
Maxaranguape,-5.5158,-35.2619,Brazil,NA
Whitwick,52.7403,-1.3556,United Kingdom,NA
Acushnet,41.7138,-70.9012,United States,NA
El Chol,14.9611,-90.4878,Guatemala,NA
Tonse East,13.3963,74.7217,India,NA
Matias Olimpio,-3.7158,-42.5558,Brazil,NA
Congonhal,-22.1528,-46.0389,Brazil,NA
Albert,50.0019,2.6522,France,NA
Garesnica,45.5667,16.9333,Croatia,NA
Dandkhora,25.5729,87.6472,India,NA
Khurmi,39.5167,67.5833,Tajikistan,NA
Nanan,25.0905,85.5031,India,NA
Greentree,39.8989,-74.9613,United States,NA
Maduvanalli,12.15,77.1,India,NA
Perols,43.565,3.9506,France,NA
Jessup,39.1488,-76.7772,United States,NA
Regidor,8.6667,-73.8333,Colombia,NA
Vaals,50.7667,6.0167,Netherlands,NA
Prakhon Chai,14.6092,103.0818,Thailand,NA
Valdobbiadene,45.9,11.9167,Italy,NA
Paravada,17.6283,83.0793,India,NA
Jettihalli,12.08,78.1193,India,NA
Dinnington,53.3667,-1.2,United Kingdom,NA
Sinaia,45.35,25.5514,Romania,NA
Siruvalur,11.36,77.4575,India,NA
Bolekhiv,49.0669,23.8514,Ukraine,NA
Susuz,40.78,43.1353,Turkey,NA
Gaunivaripalle,13.9756,77.8768,India,NA
Schwaikheim,48.8714,9.3531,Germany,NA
Phai Sali,15.6,100.6494,Thailand,NA
Virginopolis,-18.8228,-42.7039,Brazil,NA
Kennett,36.2403,-90.0481,United States,NA
Bithlo,28.5644,-81.1073,United States,NA
Likiskiai,54.395,23.997,Lithuania,NA
Dar El Kebdani,35.1203,-3.3322,Morocco,NA
Altofonte,38.05,13.3,Italy,NA
Kirlampudi,17.1919,82.1825,India,NA
Najrij,30.9667,30.8667,Egypt,NA
Old Saybrook,41.3017,-72.3857,United States,NA
Maharajapuram,9.6588,77.6631,India,NA
Barnaon,25.4809,84.525,India,NA
Kirchzarten,47.9667,7.95,Germany,NA
Lapanga,23.6333,85.377,India,NA
Natuba,-7.6408,-35.55,Brazil,NA
Nova Europa,-21.7783,-48.5608,Brazil,NA
Inungur,10.8507,78.4889,India,NA
Vaddadi,17.8474,82.8729,India,NA
Thilogne,15.9239,-13.6578,Senegal,NA
Bom Repouso,-22.4708,-46.145,Brazil,NA
Port Wentworth,32.1951,-81.1991,United States,NA
Ayntap,40.0986,44.4681,Armenia,NA
Fuveau,43.4522,5.5617,France,NA
Valley,32.8088,-85.181,United States,NA
Lahstedt,52.25,10.2167,Germany,NA
San Vendemiano,45.8914,12.3389,Italy,NA
Topoloveni,44.8069,25.0839,Romania,NA
Bad Wildbad,48.7503,8.5506,Germany,NA
Florestopolis,-22.8628,-51.3869,Brazil,NA
Villamarchante,39.5678,-0.6225,Spain,NA
Sidi Boushab,30.074,-9.279,Morocco,NA
Oneida,43.0769,-75.6622,United States,NA
Iramaia,-13.2858,-40.9508,Brazil,NA
Huittinen,61.175,22.7,Finland,NA
Ivangorod,59.3667,28.2167,Russia,NA
Langhirano,44.6167,10.2667,Italy,NA
Espanola,36.0044,-106.0686,United States,NA
Lyngdal,58.1333,7.0833,Norway,NA
Raparla,15.9569,80.8703,India,NA
Kannamangalam,12.7499,79.1518,India,NA
Lyuboml',51.2158,24.0408,Ukraine,NA
Marlton,39.9014,-74.9294,United States,NA
Olekminsk,60.3667,120.4167,Russia,NA
Berikai,12.8056,77.971,India,NA
Karahalli,38.3167,29.5167,Turkey,NA
Chakand,24.8907,84.9761,India,NA
Steinfeld,52.6,8.2167,Germany,NA
Wildberg,48.6239,8.7472,Germany,NA
Bellmead,31.6026,-97.0897,United States,NA
Pitkyaranta,61.575,31.4778,Russia,NA
Rishivandiyam,11.817,79.1,India,NA
Wittenbach,47.4667,9.3795,Switzerland,NA
North Bellport,40.7868,-72.9457,United States,NA
Douar Echbanat,34.2167,-5.35,Morocco,NA
Emsworth,50.849,-0.938,United Kingdom,NA
Corzuela,-26.9333,-60.9667,Argentina,NA
Etropole,42.8333,24,Bulgaria,NA
Karkamis,36.834,37.999,Turkey,NA
Nanfang,23.3568,115.5167,China,NA
Bajwara,31.515,75.9494,India,NA
Samalpur,25.1961,88.0419,India,NA
Luis Alves,-26.7208,-48.9328,Brazil,NA
Somireddipalle,14.8365,78.9062,India,NA
Pintuyan,9.95,125.25,Philippines,NA
Alcaudete,37.5833,-4.1,Spain,NA
Klipphausen,51.0833,13.5333,Germany,NA
Adyar,12.8756,74.9232,India,NA
Jomasho`y,40.8633,71.4597,Uzbekistan,NA
Jaltocan,21.1333,-98.5383,Mexico,NA
Kangning,38.0176,102.352,China,NA
Minobu,35.4675,138.4424,Japan,NA
Hachirud,36.6864,51.3447,Iran,NA
Olevsk,51.2278,27.6481,Ukraine,NA
Aradeo,40.1333,18.1333,Italy,NA
Pembroke Dock,51.6933,-4.9458,United Kingdom,NA
Altusried,47.8,10.2167,Germany,NA
Aulendorf,47.9542,9.6389,Germany,NA
Essex Junction,44.4902,-73.1141,United States,NA
Carmaux,44.0492,2.1581,France,NA
Salanso,12.1833,-4.0833,Burkina Faso,NA
Minnampalli,11.6758,78.2676,India,NA
Niebull,54.7881,8.8296,Germany,NA
Somers Point,39.3167,-74.6066,United States,NA
Annavasal,10.4667,78.7,India,NA
Bujari,-9.8308,-67.9519,Brazil,NA
Campton Hills,41.9498,-88.4166,United States,NA
Tomblaine,48.6856,6.2117000000000004,France,NA
Neuenhof,47.4469,8.3292,Switzerland,NA
Frouzins,43.5161,1.3247,France,NA
Koranampatti,11.6085,77.9049,India,NA
Bogen,48.9167,12.6833,Germany,NA
Corcuera,12.8,122.05,Philippines,NA
Manakana,-19.8167,48.3667,Madagascar,NA
Irineopolis,-26.2389,-50.8,Brazil,NA
Tangermunde,52.5408,11.9689,Germany,NA
Shenjiaba,32.9441,108.6414,China,NA
Dobhawan,25.3987,85.7856,India,NA
Turkan,40.3639,50.215,Azerbaijan,NA
Takkali,8.2461,77.3186,India,NA
Sidi Bou Ali,35.9561,10.4722,Tunisia,NA
Le Mars,42.781,-96.1733,United States,NA
Felling,54.95,-1.564,United Kingdom,NA
Morlenbach,49.599,8.7369,Germany,NA
Saint-Gregoire,48.1511,-1.6861,France,NA
Arvorezinha,-28.8719,-52.175,Brazil,NA
Kangaroo Flat,-36.7833,144.233,Australia,NA
Haikoucun,28.3237,120.0853,China,NA
Sudogda,55.95,40.8667,Russia,NA
Kothi,24.7526,80.7775,India,NA
Bogue,16.5904,-14.27,Mauritania,NA
